 57217  0.2164  0.4385 -0.70698
 57218  0.2180  0.4367 -0.70731
 57219  0.2196  0.4349 -0.70763
 57220  0.2212  0.4331 -0.70795
 57221  0.2227  0.4313 -0.70827
 57222  0.2243  0.4295 -0.70858
 57223  0.2257  0.4276 -0.70888
 57224  0.2272  0.4257 -0.70918
 57225  0.2286  0.4238 -0.70947
 57226  0.2299  0.4218 -0.70977
 57227  0.2313  0.4199 -0.71006
 57228  0.2326  0.4179 -0.71034
 57229  0.2338  0.4159 -0.71063
 57230  0.2351  0.4139 -0.71091
 57231  0.2363  0.4118 -0.71119
 57232  0.2374  0.4098 -0.71148
 57233  0.2385  0.4077 -0.71176
 57234  0.2396  0.4056 -0.71204
 57235  0.2407  0.4035 -0.71233
 57236  0.2417  0.4014 -0.71261
 57237  0.2426  0.3992 -0.71290
 57238  0.2436  0.3971 -0.71319
 57239  0.2445  0.3949 -0.71349
 57240  0.2453  0.3927 -0.71378
 57241  0.2461  0.3905 -0.71409
 57242  0.2469  0.3883 -0.71439
 57243  0.2476  0.3861 -0.71470
 57244  0.2483  0.3838 -0.71502
 57245  0.2490  0.3816 -0.71534
 57246  0.2496  0.3793 -0.71567
 57247  0.2502  0.3770 -0.71601
 57248  0.2507  0.3747 -0.71635
 57249  0.2512  0.3725 -0.71670
 57250  0.2517  0.3702 -0.71706
 57251  0.2521  0.3679 -0.71743
 57252  0.2524  0.3655 -0.71781
 57253  0.2528  0.3632 -0.71820
 57254  0.2530  0.3609 -0.71860
 57255  0.2533  0.3586 -0.71900
 57256  0.2535  0.3562 -0.71942
 57257  0.2537  0.3539 -0.71985
 57258  0.2538  0.3516 -0.72029
 57259  0.2538  0.3492 -0.72074
 57260  0.2539  0.3469 -0.72121
 57261  0.2539  0.3445 -0.72168
 57262  0.2538  0.3422 -0.72217
 57263  0.2537  0.3398 -0.72267
 57264  0.2536  0.3375 -0.72319
 57265  0.2534  0.3351 -0.72372
 57266  0.2532  0.3328 -0.72426
 57267  0.2529  0.3305 -0.72482
 57268  0.2526  0.3281 -0.72539
 57269  0.2523  0.3258 -0.72597
 57270  0.2519  0.3235 -0.72657
 57271  0.2515  0.3211 -0.72719
 57272  0.2510  0.3188 -0.72782
 57273  0.2505  0.3165 -0.72846
 57274  0.2499  0.3142 -0.72912
 57275  0.2493  0.3119 -0.72980
 57276  0.2487  0.3096 -0.73049
 57277  0.2480  0.3073 -0.73120
 57278  0.2473  0.3051 -0.73192
 57279  0.2465  0.3028 -0.73266
 57280  0.2457  0.3006 -0.73342
 57281  0.2449  0.2983 -0.73419
 57282  0.2440  0.2961 -0.73498
 57283  0.2431  0.2939 -0.73578
 57284  0.2421  0.2917 -0.73660
 57285  0.2411  0.2895 -0.73744
 57286  0.2401  0.2873 -0.73829
 57287  0.2390  0.2852 -0.73916
 57288  0.2379  0.2831 -0.74004
 57289  0.2367  0.2809 -0.74094
 57290  0.2355  0.2788 -0.74186
 57291  0.2343  0.2767 -0.74279
 57292  0.2330  0.2747 -0.74373
 57293  0.2317  0.2726 -0.74470
 57294  0.2304  0.2706 -0.74567
 57295  0.2290  0.2686 -0.74667
 57296  0.2276  0.2666 -0.74768
 57297  0.2261  0.2646 -0.74870
 57298  0.2247  0.2627 -0.74974
 57299  0.2231  0.2607 -0.75079
 57300  0.2216  0.2588 -0.75186
 57301  0.2200  0.2569 -0.75294
 57302  0.2184  0.2551 -0.75404
 57303  0.2167  0.2532 -0.75514
 57304  0.2150  0.2514 -0.75627
 57305  0.2133  0.2497 -0.75740
 57306  0.2115  0.2479 -0.75855
 57307  0.2098  0.2462 -0.75971
 57308  0.2079  0.2445 -0.76089
 57309  0.2061  0.2428 -0.76207
 57310  0.2042  0.2411 -0.76327
 57311  0.2023  0.2395 -0.76448
 57312  0.2004  0.2379 -0.76570
 57313  0.1984  0.2363 -0.76693
 57314  0.1964  0.2348 -0.76817
 57315  0.1944  0.2333 -0.76943
 57316  0.1923  0.2318 -0.77069
 57317  0.1903  0.2304 -0.77196
 57318  0.1882  0.2290 -0.77324
 57319  0.1860  0.2276 -0.77453
 57320  0.1839  0.2262 -0.77583
 57321  0.1817  0.2249 -0.77714
 57322  0.1795  0.2236 -0.77845
 57323  0.1773  0.2224 -0.77977
 57324  0.1751  0.2211 -0.78110
 57325  0.1728  0.2200 -0.78243
 57326  0.1705  0.2188 -0.78378
 57327  0.1682  0.2177 -0.78512
 57328  0.1659  0.2166 -0.78648
 57329  0.1635  0.2155 -0.78783
 57330  0.1612  0.2145 -0.78920
 57331  0.1588  0.2136 -0.79056
 57332  0.1564  0.2126 -0.79194
 57333  0.1540  0.2117 -0.79331
 57334  0.1515  0.2108 -0.79469
 57335  0.1491  0.2100 -0.79607
 57336  0.1466  0.2092 -0.79745
 57337  0.1441  0.2084 -0.79884
 57338  0.1417  0.2077 -0.80023
 57339  0.1392  0.2070 -0.80162
 57340  0.1366  0.2064 -0.80301
 57341  0.1341  0.2058 -0.80440
 57342  0.1316  0.2052 -0.80579
 57343  0.1290  0.2047 -0.80719
 57344  0.1265  0.2042 -0.80858
 57345  0.1239  0.2037 -0.80997
 57346  0.1213  0.2033 -0.81136
 57347  0.1188  0.2029 -0.81275
 57348  0.1162  0.2026 -0.81414
 57349  0.1136  0.2023 -0.81553
 57350  0.1110  0.2020 -0.81691
 57351  0.1084  0.2018 -0.81830
 57352  0.1058  0.2016 -0.81968
 57353  0.1032  0.2015 -0.82105
 57354  0.1006  0.2014 -0.82243
 57355  0.0980  0.2013 -0.82380
 57356  0.0953  0.2013 -0.82517
 57357  0.0927  0.2013 -0.82653
 57358  0.0901  0.2014 -0.82790
 57359  0.0875  0.2015 -0.82925
 57360  0.0849  0.2016 -0.83061
 57361  0.0823  0.2018 -0.83195
 57362  0.0797  0.2020 -0.83330
 57363  0.0771  0.2023 -0.83464
 57364  0.0745  0.2026 -0.83597
 57365  0.0719  0.2029 -0.83730
 57366  0.0693  0.2033 -0.83863
 57367  0.0668  0.2037 -0.83995
 57368  0.0642  0.2041 -0.84126
 57369  0.0616  0.2046 -0.84257
 57370  0.0591  0.2051 -0.84387
 57371  0.0566  0.2057 -0.84517
 57372  0.0540  0.2063 -0.84646
 57373  0.0515  0.2070 -0.84775
 57374  0.0490  0.2076 -0.84903
 57375  0.0465  0.2084 -0.85031
 57376  0.0440  0.2091 -0.85158
 57377  0.0416  0.2099 -0.85284
 57378  0.0391  0.2107 -0.85410
 57379  0.0367  0.2116 -0.85535
 57380  0.0343  0.2125 -0.85660
 57381  0.0319  0.2135 -0.85784
 57382  0.0295  0.2145 -0.85908
 57383  0.0271  0.2155 -0.86031
 57384  0.0248  0.2165 -0.86153
 57385  0.0224  0.2176 -0.86276
 57386  0.0201  0.2187 -0.86397
